782,5.8,1996,http://ia.media-imdb.com/images/M/MV5BMTgyMzQ2NzA5Nl5BMl5BanBnXkFtZTYwMTE4ODI5._V1._SX97_SY140_.jpg,Tony Scott,Robert De Niro|Wesley Snipes|Ellen Barkin|John Leguizamo|Benicio Del Toro
783,6.9,1996,http://ia.media-imdb.com/images/M/MV5BMjE1MDk2MzUxM15BMl5BanBnXkFtZTYwNzc1NTE5._V1._SX99_SY140_.jpg,Gary Trousdale|Kirk Wise,Jason Alexander|Tom Hulce|Mary Kay Bergman|Demi Moore|Corey Burton
784,6.0,1996,http://ia.media-imdb.com/images/M/MV5BMTIwODI4OTA5NF5BMl5BanBnXkFtZTcwMzQ5MDYyMQ@@._V1._SX94_SY140_.jpg,Ben Stiller,Jim Carrey|Matthew Broderick|Leslie Mann|Jack Black|George Segal
785,6.9,1996,http://ia.media-imdb.com/images/M/MV5BODAzODIyMDYwMV5BMl5BanBnXkFtZTcwMTUyNTEzNA@@._V1._SX93_SY140_.jpg,Bobby Farrelly|Peter Farrelly,Woody Harrelson|Randy Quaid|Vanessa Angel|Bill Murray|Chris Elliott
786,6.0,1996,http://ia.media-imdb.com/images/M/MV5BODkyOTE2MjY5OF5BMl5BanBnXkFtZTcwNzI1NjUxMQ@@._V1._SX100_SY136_.jpg,Chuck Russell,Arnold Schwarzenegger|James Caan|Vanessa Williams|James Coburn|Robert Pastorelli
787,8.6,1995,,Richard Gordon|Carma Hinton,Deborah Amos|Carma Hinton|Edward Stanley|Will Lyman
788,5.5,1996,http://ia.media-imdb.com/images/M/MV5BMjA3ODA2MjU4OV5BMl5BanBnXkFtZTcwNzIwMzUxMQ@@._V1._SX95_SY140_.jpg,Tom Shadyac,Eddie Murphy|Jada Pinkett Smith|James Coburn|Larry Miller|Dave Chappelle
791,8.5,1994,http://ia.media-imdb.com/images/M/MV5BMTk2NjAwNTM1Ml5BMl5BanBnXkFtZTcwNDEwNDkyMQ@@._V1._SX76_SY140_.jpg,Yale Strom,Leopold Kozlowski
798,5.8,1996,http://ia.media-imdb.com/images/M/MV5BMTY1NTQzNjk2OF5BMl5BanBnXkFtZTcwNzQ4NzMyMQ@@._V1._SX100_SY140_.jpg,Rob Cohen,Sylvester Stallone|Amy Brenneman|Viggo Mortensen|Dan Hedaya|Jay O. Sanders
799,7.2,1996,http://ia.media-imdb.com/images/M/MV5BOTEyNTg4ODczNF5BMl5BanBnXkFtZTcwMTgxMTYyMQ@@._V1._SX91_SY140_.jpg,Peter Jackson,Michael J. Fox|Trini Alvarado|Peter Dobson|John Astin|Jeffrey Combs
800,7.6,1996,http://ia.media-imdb.com/images/M/MV5BMTU3OTI2OTk0N15BMl5BanBnXkFtZTcwMTU3OTYxMQ@@._V1._SX76_SY140_.jpg,John Sayles,Stephen Mendillo|Stephen J. Lang|Chris Cooper|Elizabeth Peña|Oni Faida Lampley
801,5.9,1996,http://ia.media-imdb.com/images/M/MV5BMTg5NzUzODA5MV5BMl5BanBnXkFtZTcwOTAwNTAzMQ@@._V1._SX97_SY140_.jpg,Bronwen Hughes,Michelle Trachtenberg|Gregory Smith|Vanessa Lee Chester|Rosie O'Donnell|J. Smith-Cameron
802,6.4,1996,http://ia.media-imdb.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1._SX94_SY140_.jpg,Jon Turteltaub,John Travolta|Kyra Sedgwick|Forest Whitaker|Robert Duvall|Jeffrey DeMunn
803,6.8,1996,http://ia.media-imdb.com/images/M/MV5BMzMyMzY0MzAyMl5BMl5BanBnXkFtZTcwMDc4MTYyMQ@@._V1._SX95_SY140_.jpg,Nicole Holofcener,Amy Braverman|Miranda Rhyne|Catherine Keener|Anne Heche|Randall Batinkoff
804,6.1,1996,http://ia.media-imdb.com/images/M/MV5BMTI1MDA1MjM0OV5BMl5BanBnXkFtZTcwMjE0MDYxMQ@@._V1._SX100_SY140_.jpg,Edward Burns,John Mahoney|Edward Burns|Michael McGlone|Maxine Bahns|Jennifer Aniston
805,7.4,1996,http://ia.media-imdb.com/images/M/MV5BMjIwMzI2NTk3N15BMl5BanBnXkFtZTgwMDgxNTYxMTE@._V1._SX94_SY140_.jpg,Joel Schumacher,Matthew McConaughey|Sandra Bullock|Samuel L. Jackson|Kevin Spacey|Oliver Platt
806,5.7,1996,http://ia.media-imdb.com/images/M/MV5BMTYyOTA2MjY3OF5BMl5BanBnXkFtZTcwODMwODQ2NA@@._V1._SX93_SY140_.jpg,Michael Corrente,Dustin Hoffman|Dennis Franz|Sean Nelson
807,7.6,1995,http://ia.media-imdb.com/images/M/MV5BMTkwOTE0MTA1NF5BMl5BanBnXkFtZTcwMDk2MTQyMQ@@._V1._SX96_SY140_.jpg,Eric Rohmer,Clara Bellar|Antoine Basler|Mathias Mégard|Judith Chancel|Malcolm Conrath
808,5.7,1996,http://ia.media-imdb.com/images/M/MV5BMjEwNDY2MDk1MF5BMl5BanBnXkFtZTcwNDcyMTMyMQ@@._V1._SX96_SY140_.jpg,Fraser Clarke Heston,Thora Birch|Vincent Kartheiser|Dirk Benedict|Charlton Heston|Duncan Fraser
809,5.3,1996,http://ia.media-imdb.com/images/M/MV5BMjAxMjY0NjM4N15BMl5BanBnXkFtZTcwOTg3NjczNA@@._V1._SX93_SY140_.jpg,Kevin Hooks,Laurence Fishburne|Stephen Baldwin|Will Patton|Robert John Burke|Robert Hooks
