4458,7.3,1994,http://ia.media-imdb.com/images/M/MV5BMTc5NjQ0NzgwMl5BMl5BanBnXkFtZTcwNTgxNTA0MQ@@._V1._SX100_SY139_.jpg,George Casey,James Earl Jones
4464,6.8,1988,http://ia.media-imdb.com/images/M/MV5BMTUwMjU2NzQ3OF5BMl5BanBnXkFtZTcwOTI3OTk3MQ@@._V1._SX99_SY140_.jpg,Lawrence Kasdan,William Hurt|Kathleen Turner|Geena Davis|Amy Wright|David Ogden Stiers
4465,7.1,1988,http://ia.media-imdb.com/images/M/MV5BMTUyMzQ3NDExOF5BMl5BanBnXkFtZTcwNjAxMjAwMQ@@._V1._SX91_SY140_.jpg,Jonathan Kaplan,Kelly McGillis|Jodie Foster|Bernie Coulson|Leo Rossi|Ann Hearn
4466,5.9,1988,http://ia.media-imdb.com/images/M/MV5BMTI1NDk1MTY1MF5BMl5BanBnXkFtZTcwNDAxMjAwMQ@@._V1._SX93_SY140_.jpg,Andrew Davis,Steven Seagal|Pam Grier|Henry Silva|Ron Dean|Daniel Faraldo
4467,7.2,1988,http://ia.media-imdb.com/images/M/MV5BMTM3OTA5MTU2NF5BMl5BanBnXkFtZTcwOTIzMjk3OA@@._V1._SX93_SY140_.jpg,Terry Gilliam,John Neville|Eric Idle|Sarah Polley|Oliver Reed|Charles McKeown
4468,6.9,1988,http://ia.media-imdb.com/images/M/MV5BMTczODQ4NDE0M15BMl5BanBnXkFtZTcwNDc4ODU0MQ@@._V1._SX100_SY140_.jpg,Martin Donovan,Hart Bochner|Colin Firth|Dora Bryan|Liz Smith|Fabrizio Bentivoglio
4470,7.6,1988,http://ia.media-imdb.com/images/M/MV5BMTM4MjcwMDYwM15BMl5BanBnXkFtZTcwNzYwNjM5MQ@@._V1._SX100_SY140_.jpg,Aki Kaurismäki,Turo Pajala|Susanna Haavisto|Matti Pellonpää|Eetu Hilkamo|Erkki Pajala
4471,4.2,1988,http://ia.media-imdb.com/images/M/MV5BMTk1NDMwMTc2MF5BMl5BanBnXkFtZTcwMTU0NDcyMQ@@._V1._SX100_SY122_.jpg,Bud Yorkin,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Stephen Elliott
4472,5.5,1988,http://ia.media-imdb.com/images/M/MV5BMTgwNzg2NzU5OF5BMl5BanBnXkFtZTcwNzUzNzIzMQ@@._V1._SX98_SY140_.jpg,Andrew Fleming,Jennifer Rubin|Bruce Abbott|Richard Lynch|Dean Cameron|Harris Yulin
4473,6.4,1988,http://ia.media-imdb.com/images/M/MV5BMTYzODM4MTgzMl5BMl5BanBnXkFtZTYwMDQ5Mjk5._V1._SX91_SY140_.jpg,Peter Markle,Gene Hackman|Danny Glover|Jerry Reed|David Marshall Grant|Clayton Rohner
4474,6.7,1988,http://ia.media-imdb.com/images/M/MV5BMTQ4MjA0NDcyN15BMl5BanBnXkFtZTgwNDgzOTgzMTE@._V1._SX95_SY140_.jpg,Garry Marshall,Bette Midler|Barbara Hershey|John Heard|Spalding Gray|Lainie Kazan
