1232,8.2,1979,http://ia.media-imdb.com/images/M/MV5BNDY2NjU0NDAxOF5BMl5BanBnXkFtZTgwNjQ4MTI2MTE@._V1._SX98_SY140_.jpg,Andrei Tarkovsky,Alisa Freyndlikh|Aleksandr Kaydanovskiy|Anatoliy Solonitsyn|Nikolay Grinko|Natalya Abramova
1233,8.4,1981,http://ia.media-imdb.com/images/M/MV5BMjE5Mzk5OTQ0Nl5BMl5BanBnXkFtZTYwNzUwMTQ5._V1._SX88_SY140_.jpg,Wolfgang Petersen,Jürgen Prochnow|Herbert Grönemeyer|Klaus Wennemann|Hubertus Bengsch|Martin Semmelrogge
1234,8.4,1973,http://ia.media-imdb.com/images/M/MV5BMTY5MjM1OTAyOV5BMl5BanBnXkFtZTgwMDkwODg4MDE@._V1._SX95_SY140_.jpg,George Roy Hill,Paul Newman|Robert Redford|Robert Shaw|Charles Durning|Ray Walston
1235,8.1,1971,http://ia.media-imdb.com/images/M/MV5BMTUxMjMwODMxMl5BMl5BanBnXkFtZTYwMDA3MDE5._V1._SX76_SY140_.jpg,Hal Ashby,Ruth Gordon|Bud Cort|Vivian Pickles|Cyril Cusack|Charles Tyner
1236,7.6,1990,http://ia.media-imdb.com/images/M/MV5BNTQxMjM2MjQ0OF5BMl5BanBnXkFtZTcwMzYzMzYyOQ@@._V1._SX94_SY140_.jpg,Hal Hartley,Adrienne Shelly|Martin Donovan|Rebecca Nelson|John Mackay|Edie Falco
1237,8.3,1957,http://ia.media-imdb.com/images/M/MV5BMTUzODUyNjkxM15BMl5BanBnXkFtZTcwODA5MTM1Mg@@._V1._SX99_SY140_.jpg,Ingmar Bergman,Gunnar Björnstrand|Bengt Ekerot|Nils Poppe|Max von Sydow|Bibi Andersson
1238,7.6,1983,http://ia.media-imdb.com/images/M/MV5BMjExMzE1NDg2NV5BMl5BanBnXkFtZTcwNjg2ODIyMQ@@._V1._SX99_SY140_.jpg,Bill Forsyth,Burt Lancaster|Peter Riegert|Fulton Mackay|Denis Lawson|Norman Chancer
1240,8.1,1984,http://ia.media-imdb.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1._SX93_SY140_.jpg,James Cameron,Arnold Schwarzenegger|Michael Biehn|Linda Hamilton|Paul Winfield|Lance Henriksen
1241,7.6,1992,http://ia.media-imdb.com/images/M/MV5BMTcwMzY5MTYxNF5BMl5BanBnXkFtZTYwOTUwOTc4._V1._SX99_SY140_.jpg,Peter Jackson,Timothy Balme|Diana Peñalver|Elizabeth Moody|Ian Watkin|Brenda Kendall
1242,7.9,1989,http://ia.media-imdb.com/images/M/MV5BMjExNTc2MzU1OV5BMl5BanBnXkFtZTgwNDQzMzcxMTE@._V1._SX93_SY140_.jpg,Edward Zwick,Matthew Broderick|Denzel Washington|Cary Elwes|Morgan Freeman|Jihmi Kennedy
1243,7.7,1990,http://ia.media-imdb.com/images/M/MV5BNjc0MTU0MDY1OV5BMl5BanBnXkFtZTcwMDI2OTY2NA@@._V1._SX93_SY140_.jpg,Tom Stoppard,Gary Oldman|Tim Roth|Richard Dreyfuss|Livio Badurina|Tomislav Maretic
1244,8.0,1979,http://ia.media-imdb.com/images/M/MV5BMjI4MDIyNjcxMl5BMl5BanBnXkFtZTcwNjA4OTYwNA@@._V1._SX93_SY140_.jpg,Woody Allen,Woody Allen|Diane Keaton|Michael Murphy|Mariel Hemingway|Meryl Streep
1245,7.9,1990,http://ia.media-imdb.com/images/M/MV5BMTk2NDIxNzEyNF5BMl5BanBnXkFtZTYwMjk2NTk5._V1._SX99_SY140_.jpg,Joel Coen|Ethan Coen,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|J.E. Freeman
1246,8.0,1989,http://ia.media-imdb.com/images/M/MV5BMzA5MTE0NTUwOV5BMl5BanBnXkFtZTgwOTgyMDUxMDE@._V1._SX95_SY140_.jpg,Peter Weir,Robin Williams|Robert Sean Leonard|Ethan Hawke|Josh Charles|Gale Hansen
1247,8.0,1967,http://ia.media-imdb.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1._SX93_SY140_.jpg,Mike Nichols,Anne Bancroft|Dustin Hoffman|Katharine Ross|William Daniels|Murray Hamilton
1248,8.2,1958,http://ia.media-imdb.com/images/M/MV5BMTY3NjIwMDY4M15BMl5BanBnXkFtZTgwODMwODgyMTE@._V1._SX93_SY140_.jpg,Orson Welles,Charlton Heston|Janet Leigh|Orson Welles|Joseph Calleia|Akim Tamiroff
1249,7.4,1990,http://ia.media-imdb.com/images/M/MV5BMTg0NjYzNjY1MF5BMl5BanBnXkFtZTgwOTk1Mzk5MDE@._V1._SX95_SY140_.jpg,Luc Besson,Anne Parillaud|Marc Duret|Patrick Fontana|Alain Lathière|Laura Chéron
1250,8.3,1957,http://ia.media-imdb.com/images/M/MV5BMTc2NzA0NTEwNF5BMl5BanBnXkFtZTcwMzA0MTk3OA@@._V1._SX93_SY140_.jpg,David Lean,William Holden|Alec Guinness|Jack Hawkins|Sessue Hayakawa|James Donald
1251,8.1,1963,http://ia.media-imdb.com/images/M/MV5BMTQ4MTA0NjEzMF5BMl5BanBnXkFtZTgwMDg4NDYxMzE@._V1._SX100_SY139_.jpg,Federico Fellini,Marcello Mastroianni|Claudia Cardinale|Anouk Aimée|Sandra Milo|Rossella Falk
1252,8.3,1974,http://ia.media-imdb.com/images/M/MV5BMTUyMTQ1NjA2OV5BMl5BanBnXkFtZTcwODQ1Njg3OA@@._V1._SX93_SY140_.jpg,Roman Polanski,Jack Nicholson|Faye Dunaway|John Huston|Perry Lopez|John Hillerman
1253,7.8,1951,http://ia.media-imdb.com/images/M/MV5BMjIxMjAyMTcxNF5BMl5BanBnXkFtZTgwODgwNjc0MjE@._V1._SX94_SY140_.jpg,Robert Wise,Michael Rennie|Patricia Neal|Hugh Marlowe|Sam Jaffe|Billy Gray
1254,8.3,1948,http://ia.media-imdb.com/images/M/MV5BMTQ4MzUzOTYwOV5BMl5BanBnXkFtZTgwNDA4MzgyMjE@._V1._SX95_SY140_.jpg,John Huston,Humphrey Bogart|Walter Huston|Tim Holt|Bruce Bennett|Barton MacLane
1255,6.8,1987,http://ia.media-imdb.com/images/M/MV5BMTc4Mzc4ODMxOF5BMl5BanBnXkFtZTcwMzAwODEyMQ@@._V1._SX83_SY140_.jpg,Peter Jackson,Terry Potter|Pete O'Herne|Craig Smith|Mike Minett|Peter Jackson
