1,8.3,1995,http://ia.media-imdb.com/images/M/MV5BMTgwMjI4MzU5N15BMl5BanBnXkFtZTcwMTMyNTk3OA@@._V1._SX100_SY133_.jpg,John Lasseter,Tom Hanks|Tim Allen|Don Rickles|Jim Varney|Wallace Shawn
2,6.8,1995,http://ia.media-imdb.com/images/M/MV5BMTk5MjAyNTM4Ml5BMl5BanBnXkFtZTgwMjY0MDI0MjE@._V1._SX94_SY140_.jpg,Joe Johnston,Robin Williams|Jonathan Hyde|Kirsten Dunst|Bradley Pierce|Bonnie Hunt
3,6.6,1995,http://ia.media-imdb.com/images/M/MV5BMTk1MTk4MDQ4OF5BMl5BanBnXkFtZTYwNDYyMzg4._V1._SX100_SY135_.jpg,Howard Deutch,Walter Matthau|Jack Lemmon|Sophia Loren|Ann-Margret|Burgess Meredith
4,5.6,1995,http://ia.media-imdb.com/images/M/MV5BMTczMTMyMTgyM15BMl5BanBnXkFtZTcwOTc4OTQyMQ@@._V1._SX99_SY140_.jpg,Forest Whitaker,Whitney Houston|Angela Bassett|Loretta Devine|Lela Rochon|Gregory Hines
5,5.9,1995,http://ia.media-imdb.com/images/M/MV5BMTg1NDc2MjExOF5BMl5BanBnXkFtZTcwNjU1NDAzMQ@@._V1._SX100_SY140_.jpg,Charles Shyer,Steve Martin|Diane Keaton|Martin Short|Kimberly Williams-Paisley|George Newbern
6,8.3,1995,http://ia.media-imdb.com/images/M/MV5BMTM1NDc4ODkxNV5BMl5BanBnXkFtZTcwNTI4ODE3MQ@@._V1._SX97_SY140_.jpg,Michael Mann,Al Pacino|Robert De Niro|Val Kilmer|Jon Voight|Tom Sizemore
7,6.2,1995,http://ia.media-imdb.com/images/M/MV5BMTYxMTg3OTYyOF5BMl5BanBnXkFtZTcwODE3NTYxMQ@@._V1._SX98_SY140_.jpg,Sydney Pollack,Harrison Ford|Julia Ormond|Greg Kinnear|Nancy Marchand|John Wood
8,5.6,1995,http://ia.media-imdb.com/images/M/MV5BMTUxNDYzMDY1OV5BMl5BanBnXkFtZTcwNDA2MzYxMQ@@._V1._SX98_SY140_.jpg,Peter Hewitt,Jonathan Taylor Thomas|Brad Renfro|Eric Schweig|Charles Rocket|Amy Wright
9,5.6,1995,http://ia.media-imdb.com/images/M/MV5BMTcwMTU2OTMxNV5BMl5BanBnXkFtZTcwMzg3MTYyMQ@@._V1._SX96_SY140_.jpg,Peter Hyams,Jean-Claude Van Damme|Powers Boothe|Raymond J. Barry|Whittni Wright|Ross Malinger
10,7.2,1995,http://ia.media-imdb.com/images/M/MV5BMzk2OTg4MTk1NF5BMl5BanBnXkFtZTcwNjExNTgzNA@@._V1._SX93_SY140_.jpg,Martin Campbell,Pierce Brosnan|Sean Bean|Izabella Scorupco|Famke Janssen|Joe Don Baker
11,6.8,1995,http://ia.media-imdb.com/images/M/MV5BMTI5NDU2NDYzOF5BMl5BanBnXkFtZTYwNDk5MDI5._V1._SX100_SY140_.jpg,Rob Reiner,Michael Keaton|Annette Bening|Martin Sheen|Michael J. Fox|Anna Deavere Smith
12,5.7,1995,http://ia.media-imdb.com/images/M/MV5BMTc3MjI0NjA0Nl5BMl5BanBnXkFtZTcwNDYwODUyMQ@@._V1._SX100_SY125_.jpg,Mel Brooks,Leslie Nielsen|Peter MacNicol|Steven Weber|Amy Yasbeck|Lysette Anthony
13,7.0,1995,http://ia.media-imdb.com/images/M/MV5BMjA4MDQ0Nzc3N15BMl5BanBnXkFtZTYwMTkzODk4._V1._SX96_SY140_.jpg,Simon Wells,Kevin Bacon|Bob Hoskins|Bridget Fonda|Jim Cummings|Phil Collins
14,7.1,1995,http://ia.media-imdb.com/images/M/MV5BMTQ4ODUxNTU2OV5BMl5BanBnXkFtZTcwOTIwODMyMQ@@._V1._SX98_SY140_.jpg,Oliver Stone,Anthony Hopkins|Joan Allen|Powers Boothe|Ed Harris|Bob Hoskins
15,5.6,1995,http://ia.media-imdb.com/images/M/MV5BMTYyNjc2MjY2MV5BMl5BanBnXkFtZTcwNjU3NjM0MQ@@._V1._SX99_SY140_.jpg,Renny Harlin,Geena Davis|Matthew Modine|Frank Langella|Maury Chaykin|Patrick Malahide
16,8.2,1995,http://ia.media-imdb.com/images/M/MV5BMTMzMjkwMTk4Nl5BMl5BanBnXkFtZTYwNjYxMjk5._V1._SX91_SY140_.jpg,Martin Scorsese,Robert De Niro|Sharon Stone|Joe Pesci|James Woods|Don Rickles
17,7.7,1995,http://ia.media-imdb.com/images/M/MV5BNzk1MjU3MDQyMl5BMl5BanBnXkFtZTcwNjc1OTM2MQ@@._V1._SX93_SY140_.jpg,Ang Lee,James Fleet|Tom Wilkinson|Harriet Walter|Kate Winslet|Emma Thompson
18,6.7,1995,http://ia.media-imdb.com/images/M/MV5BMTQwOTMzNjA0Nl5BMl5BanBnXkFtZTcwMjgzNTUyMQ@@._V1._SX86_SY140_.jpg,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino,Sammi Davis|Amanda De Cadenet|Valeria Golino|Madonna|Ione Skye
19,6.3,1995,http://ia.media-imdb.com/images/M/MV5BNzMzODY1ODAzNl5BMl5BanBnXkFtZTYwODEzNjE5._V1._SX100_SY138_.jpg,Steve Oedekerk,Jim Carrey|Ian McNeice|Simon Callow|Maynard Eziashi|Bob Gunton
20,5.5,1995,http://ia.media-imdb.com/images/M/MV5BNDEwNzcyNjkzNl5BMl5BanBnXkFtZTcwNzQyMzYxMQ@@._V1._SX100_SY140_.jpg,Joseph Ruben,Wesley Snipes|Woody Harrelson|Jennifer Lopez|Robert Blake|Chris Cooper
21,6.9,1995,http://ia.media-imdb.com/images/M/MV5BMjAwODYzNDY4Ml5BMl5BanBnXkFtZTcwODkwNTgzNA@@._V1._SX93_SY140_.jpg,Barry Sonnenfeld,John Travolta|Gene Hackman|Rene Russo|Danny DeVito|Dennis Farina
